WFA 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  -15 to 15 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
3-4 (s),0.001869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001869, 
4-5 (s),0.018687,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020868, 
5-6 (s),0.047341,0.039866,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088142, 
6-7 (s),0.126451,0.094994,0.021179,0.001869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244493, 
7-8 (s),0.125828,0.159466,0.074438,0.009967,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370010, 
8-9 (s),0.059177,0.165383,0.088454,0.026785,0.003115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342914, 
9-10 (s),0.028654,0.115862,0.103404,0.067898,0.010901,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328898, 
10-11 (s),0.009344,0.037998,0.066029,0.039244,0.024917,0.006852,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185317, 
11-12 (s),0.016196,0.010901,0.014950,0.009655,0.012458,0.007164,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072569, 
12-13 (s),0.036440,0.004672,0.004049,0.001246,0.002492,0.000311,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049833, 
13-14 (s),0.032080,0.004672,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037375, 
14-15 (s),0.020556,0.006229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026785, 
15-16 (s),0.010901,0.001246,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012458, 
16-17 (s),0.005295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005295, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
18-19 (s),0.000000,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000623, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 0.538820,0.644092,0.374371,0.156663,0.054193,0.016507,0.002803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.787450, 

All Headings: 
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.014950,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015573, 
4-5 (s),0.170367,0.023048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193415, 
5-6 (s),0.590833,0.211791,0.004983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.807607, 
6-7 (s),1.362934,1.047740,0.062603,0.003426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.476703, 
7-8 (s),2.406314,3.033276,0.358175,0.046096,0.001246,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.845729, 
8-9 (s),2.977837,5.397855,1.028118,0.163515,0.017753,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.586012, 
9-10 (s),3.038882,7.261300,2.667314,0.474348,0.070701,0.010590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.523135, 
10-11 (s),2.342777,6.532180,4.350738,1.125916,0.274705,0.028031,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.656526, 
11-12 (s),1.445159,4.963996,4.848757,2.212899,0.597685,0.121780,0.018376,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.209897, 
12-13 (s),0.864292,3.506379,4.438257,3.085912,1.263268,0.318309,0.071324,0.002803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.550543, 
13-14 (s),0.494905,1.905803,3.185267,2.699395,1.591543,0.657796,0.180022,0.033949,0.000934,0.000934,0.000000,0.000000,0.000000,0.000000,10.750548, 
14-15 (s),0.217085,0.724760,1.388785,1.527695,1.050543,0.698286,0.256329,0.063849,0.003737,0.001246,0.000000,0.000000,0.000000,0.000000,5.932314, 
15-16 (s),0.111501,0.324226,0.541000,0.668697,0.547541,0.399599,0.223003,0.080667,0.018064,0.006541,0.000934,0.000000,0.000000,0.000000,2.921775, 
16-17 (s),0.065406,0.223003,0.302113,0.355995,0.460644,0.344160,0.203381,0.121468,0.037998,0.009344,0.003426,0.000000,0.000000,0.000000,2.126937, 
17-18 (s),0.014638,0.057931,0.057619,0.076930,0.109321,0.117108,0.104338,0.051079,0.025228,0.012147,0.013081,0.000934,0.000000,0.000000,0.640355, 
18-19 (s),0.014327,0.042047,0.036129,0.032391,0.033949,0.037998,0.038932,0.024294,0.011835,0.009655,0.001869,0.002180,0.000000,0.000000,0.285606, 
19-20 (s),0.003737,0.008098,0.012458,0.013081,0.010278,0.014638,0.015573,0.013704,0.006229,0.007475,0.001557,0.000000,0.000000,0.000000,0.106830, 
20-21 (s),0.001557,0.006541,0.008721,0.004049,0.001557,0.001557,0.001246,0.001246,0.001557,0.002803,0.000000,0.000000,0.000000,0.000000,0.030834, 
21-22 (s),0.000623,0.001869,0.001869,0.000623,0.000000,0.000000,0.000311,0.000000,0.001246,0.000000,0.000934,0.000000,0.000000,0.000000,0.007475, 
22-23 (s),0.000000,0.001246,0.000934,0.000000,0.000000,0.000000,0.000000,0.000311,0.000623,0.000000,0.000311,0.000000,0.000000,0.000000,0.003426, 
23-24 (s),0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 18.466574,35.274020,23.293841,12.490968,6.030735,2.751408,1.115015,0.394616,0.107453,0.050145,0.022113,0.003115,0.000000,0.000000,100.000000, 
